name,artists,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,language
Dẫu Một Ngày Bên Anh,Mây Trắng,1,0.6579999999999999,0.564,5.0,-7.6320000000000014,1.0,0.0483,0.71,0.0,0.0479,0.29600000000000004,121.969,332904.0,2018.0,Vietnamese
Dành Cho Anh,Mây Trắng,1,0.669,0.753,7.0,-3.727,1.0,0.0339,0.722,0.0,0.0821,0.361,119.939,213943.0,2018.0,Vietnamese
Thầm Mong Anh Quay Về Bên Em,Mây Trắng,15,0.742,0.594,5.0,-8.572000000000001,1.0,0.0378,0.659,0.0,0.0863,0.7170000000000001,123.975,224522.0,2018.0,Vietnamese
Đừng Giận Nữa Anh,Mây Trắng,5,0.727,0.456,6.0,-7.109,1.0,0.0289,0.802,0.0,0.106,0.332,99.991,267546.0,2018.0,Vietnamese
Đánh Mất Niềm Tin,Mây Trắng,1,0.696,0.65,3.0,-6.246,0.0,0.0427,0.287,0.0,0.14800000000000002,0.382,136.995,276454.0,2018.0,Vietnamese
Em Chỉ Yêu Mình Anh,Mây Trắng,1,0.5720000000000001,0.657,11.0,-6.582000000000002,0.0,0.0366,0.532,1.3699999999999998e-05,0.146,0.455,139.946,292493.0,2018.0,Vietnamese
Nếu Một Ngày Phải Đến,Mây Trắng,0,0.282,0.496,4.0,-8.613,0.0,0.0858,0.138,1.13e-06,0.107,0.28300000000000003,61.475,312712.0,2018.0,Vietnamese
Tình Bạn,Mây Trắng,2,0.6659999999999999,0.483,11.0,-4.586,1.0,0.0259,0.8240000000000001,0.0,0.14400000000000002,0.35600000000000004,82.01,203677.0,2018.0,Vietnamese
Hôm Nay Và Mãi Mãi,Mây Trắng,0,0.652,0.431,6.0,-4.901,1.0,0.0264,0.609,0.0,0.0891,0.166,92.062,251246.0,2018.0,Vietnamese
Vì Sao Anh Ra Đi,Mây Trắng,0,0.7140000000000001,0.377,8.0,-9.756,1.0,0.0389,0.72,6.71e-06,0.09,0.609,79.984,244793.0,2018.0,Vietnamese
Yêu Người Không Nên Yêu,Mây Trắng,0,0.6,0.487,8.0,-8.964,1.0,0.0298,0.512,0.0,0.1,0.13,113.002,325381.0,2018.0,Vietnamese
Mưa Tình Yêu,Mây Trắng,0,0.774,0.541,11.0,-7.051,0.0,0.046,0.773,0.0,0.0909,0.643,90.012,290090.0,2018.0,Vietnamese
Cô Bé Đáng Yêu,Mây Trắng,0,0.732,0.741,0.0,-7.937,1.0,0.0355,0.385,0.0,0.179,0.908,99.988,263314.0,2018.0,Vietnamese
Muộn Màng,Mây Trắng,0,0.525,0.488,6.0,-4.973,0.0,0.0383,0.856,0.0,0.0966,0.421,204.08900000000003,227788.0,2018.0,Vietnamese
Năm Điều Em Yêu Anh,Mây Trắng,0,0.655,0.6729999999999999,9.0,-5.627000000000002,1.0,0.0298,0.7170000000000001,0.0,0.207,0.609,140.017,240927.0,2018.0,Vietnamese
Đừng Hiểu Lầm Em,Mây Trắng,0,0.607,0.6970000000000001,11.0,-3.406,1.0,0.0255,0.479,0.0,0.102,0.556,109.978,259004.0,2018.0,Vietnamese
Còn Đâu Ngày Ấy,Mây Trắng,0,0.835,0.8029999999999999,6.0,-5.431,1.0,0.108,0.0554,0.0,0.0577,0.7290000000000001,110.005,233639.0,2018.0,Vietnamese
Nhớ Anh Quá,Mây Trắng,0,0.657,0.698,7.0,-7.1770000000000005,1.0,0.0762,0.561,3.46e-05,0.109,0.479,149.857,223138.0,2018.0,Vietnamese
Nhớ,Mây Trắng,0,0.67,0.478,4.0,-8.434,1.0,0.0319,0.733,0.0,0.153,0.447,132.034,287242.0,2018.0,Vietnamese
Ôm Ngàn Nỗi Đau,Mây Trắng,0,0.6559999999999999,0.721,7.0,-8.779,1.0,0.0543,0.31,0.0,0.0755,0.688,140.034,351060.0,2018.0,Vietnamese
Bụi,Mây Trắng,0,0.593,0.508,9.0,-7.089,0.0,0.0295,0.622,0.0,0.0773,0.475,155.9,229350.0,2019.0,Vietnamese
Ngày xưa ơi,Mây Trắng,1,0.53,0.465,4.0,-8.998,0.0,0.0291,0.29600000000000004,0.0,0.12,0.445,118.078,254302.0,2016.0,Vietnamese
Hứa Với Em Anh Nhé,Mây Trắng,0,0.642,0.523,7.0,-5.7810000000000015,1.0,0.0245,0.44,0.0,0.187,0.258,100.083,279798.0,2018.0,Vietnamese
Giấc Mơ Xưa Vội Xa,Mây Trắng,0,0.713,0.934,4.0,-4.646,0.0,0.129,0.449,0.0,0.194,0.805,94.947,176849.0,2018.0,Vietnamese
LK Tình Xanh,Mây Trắng,0,0.531,0.8540000000000001,10.0,-6.976,1.0,0.29600000000000004,0.183,0.0,0.0737,0.483,140.476,783700.0,2018.0,Vietnamese
Chờ Một Mai Nắng Lên,Mây Trắng,0,0.462,0.429,5.0,-7.447999999999999,1.0,0.0282,0.484,2.25e-05,0.12,0.192,136.138,281496.0,2018.0,Vietnamese
Sài Gòn Đau Lòng Quá,Hứa Kim Tuyền,64,0.418,0.382,3.0,-7.778,1.0,0.0319,0.7859999999999999,1.38e-06,0.386,0.261,163.878,308689.0,2021.0,Vietnamese
Anh Đừng Đi,Lyly,44,0.652,0.5670000000000001,11.0,-6.841,0.0,0.0322,0.809,3.08e-05,0.108,0.35700000000000004,95.001,261035.0,2021.0,Vietnamese
Không Yêu Đừng Gây Thương Nhớ,Lyly,41,0.44,0.411,9.0,-8.552999999999999,1.0,0.0526,0.507,0.0,0.37,0.158,179.93,281712.0,2020.0,Vietnamese
Người Ta Đâu Thương Em,Lyly,44,0.5820000000000001,0.172,9.0,-11.322,1.0,0.0311,0.92,0.0,0.365,0.333,84.852,273684.0,2021.0,Vietnamese
24h,Lyly,46,0.763,0.619,8.0,-8.427,1.0,0.07200000000000001,0.526,4.81e-05,0.102,0.117,119.985,257000.0,2020.0,Vietnamese
Anh Nhà Ở Đâu Thế,Đĩa Than Hồng,33,0.605,0.502,7.0,-6.7810000000000015,0.0,0.18600000000000005,0.5479999999999999,0.0,0.119,0.654,139.376,210000.0,2021.0,Vietnamese
Ôi Trời Ơi,Bùi Công Nam,32,0.532,0.568,6.0,-5.757999999999999,1.0,0.0603,0.752,0.0,0.067,0.742,161.94299999999996,236500.0,2021.0,Vietnamese
Cầu Hôn,Hứa Kim Tuyền,32,0.523,0.392,7.0,-8.588,1.0,0.0369,0.563,4.89e-05,0.0912,0.531,127.148,198500.0,2021.0,Vietnamese
Sao Anh Chưa Về Nhà,Lyly,35,0.569,0.526,4.0,-8.203,1.0,0.0679,0.687,0.0,0.17800000000000002,0.413,110.932,274500.0,2021.0,Vietnamese
"Liên Khúc K V-pop Hits Có Ai Thương Em Như Anh, Sao Người Ta Nỡ Làm Mình Đau, Không Sao Mà, Em Đây Rồi",Hứa Kim Tuyền,35,0.48,0.226,4.0,-12.815,1.0,0.0426,0.8859999999999999,9.37e-05,0.206,0.277,101.179,393500.0,2021.0,Vietnamese
Lạc Nhau Có Phải Muôn Đời,Anh Tú,32,0.442,0.203,8.0,-12.189,1.0,0.0334,0.957,2.1600000000000007e-05,0.162,0.193,126.673,267000.0,2021.0,Vietnamese
Sài Gòn Đẹp Lắm,Đĩa Than Hồng,34,0.731,0.8220000000000001,11.0,-4.8039999999999985,1.0,0.236,0.69,0.0,0.079,0.878,134.296,118000.0,2021.0,Vietnamese
Mùa Đông Chưa Bao Giờ Tới (Live at XHTĐRLX),Uyên Linh,36,0.431,0.166,6.0,-12.783,1.0,0.0402,0.943,5.09e-05,0.119,0.247,133.304,286000.0,2021.0,Vietnamese
Không Thể Cùng Nhau Suốt Kiếp (Live at XHTĐRLX),Hoà Minzy,35,0.348,0.308,10.0,-9.254,1.0,0.0445,0.883,0.0,0.135,0.345,71.908,299000.0,2021.0,Vietnamese
Chiếc Lá Mùa Đông,Uyên Linh,35,0.478,0.113,2.0,-15.51,1.0,0.0485,0.931,2.57e-06,0.0947,0.263,123.717,260000.0,2021.0,Vietnamese
Sài Gòn Đau Lòng Quá (Live at XHTĐRLX),Hứa Kim Tuyền,39,0.534,0.219,7.0,-11.637,1.0,0.035,0.8190000000000001,7.47e-05,0.112,0.38,83.999,296500.0,2021.0,Vietnamese
Nếu Ta Không May,Anh Tú,26,0.368,0.455,11.0,-6.604,1.0,0.0415,0.8420000000000001,0.0,0.0975,0.305,79.918,328500.0,2020.0,Vietnamese
Anh Chưa Biết Đâu,Mỹ Tâm,41,0.8240000000000001,0.823,11.0,-2.718,0.0,0.0415,0.197,0.0,0.0745,0.855,140.014,204857.0,2020.0,Vietnamese
Anh Chưa Từng,Lương Bích Hữu,8,0.575,0.439,6.0,-6.402,1.0,0.0341,0.8170000000000001,0.0,0.153,0.28600000000000003,140.032,288559.0,2019.0,Vietnamese
Trải Trái Trải Phải,Hiền Hồ,34,0.8,0.73,11.0,-6.681,0.0,0.0502,0.112,0.0,0.0392,0.946,142.096,172999.0,2021.0,Vietnamese
Răng Khôn,Phí Phương Anh,51,0.547,0.54,7.0,-5.746,1.0,0.0391,0.7809999999999999,0.0,0.152,0.35600000000000004,82.053,231585.0,2021.0,Vietnamese
"Dung Yeu Nua, Em Met Roi",MIN,0,0.569,0.615,3.0,-4.449,1.0,0.0295,0.557,0.0,0.102,0.324,155.969,281455.0,2019.0,Vietnamese
Em Cua Ngay Hom Qua,Sơn Tùng M-TP,0,0.752,0.499,1.0,-9.622,0.0,0.0719,0.627,3.99e-06,0.449,0.564,104.989,223260.0,2019.0,Vietnamese
Hanh Phuc Thoang Qua,Noo Phước Thịnh,36,0.455,0.6609999999999999,11.0,-5.188,0.0,0.0548,0.779,0.00104,0.154,0.218,131.847,214733.0,2019.0,Vietnamese
Noi Minh Dung Chan (Nhac Phim Chi Tro Ly Cua Anh),Mỹ Tâm,0,0.521,0.439,6.0,-5.49,1.0,0.0378,0.879,0.0,0.104,0.253,171.93200000000004,242093.0,2019.0,Vietnamese
Tự Tâm,Nguyễn Trần Trung Quân,37,0.45,0.474,4.0,-10.155,0.0,0.0367,0.746,1.2e-06,0.111,0.348,81.949,301437.0,2019.0,Vietnamese
Chiều Nay Không Có Mưa Bay,Trung Quan,44,0.494,0.433,0.0,-7.809,1.0,0.0397,0.7909999999999999,0.0,0.102,0.4920000000000001,171.917,296557.0,,Vietnamese
"Cho Nhau Nhe - Suni Ha Linh, ERIK - Original",ERIK,27,0.524,0.194,2.0,-9.95,1.0,0.0383,0.813,0.0,0.0917,0.257,133.958,218985.0,2018.0,Vietnamese
Cũng Đành Thôi,Đức Phúc,48,0.494,0.491,7.0,-6.527,1.0,0.0268,0.546,0.0,0.105,0.308,143.915,272944.0,,Vietnamese
Đúng Người Đúng Thời Điểm,Thanh Hưng,0,0.682,0.648,7.0,-6.02,1.0,0.205,0.5529999999999999,0.0,0.192,0.5670000000000001,169.97400000000005,296471.0,2019.0,Vietnamese
NHẠT,Phan Mạnh Quỳnh,44,0.695,0.545,4.0,-5.665,0.0,0.0428,0.711,3.76e-06,0.241,0.416,119.881,208500.0,2019.0,Vietnamese
Lạ Lùng,Vũ.,56,0.617,0.212,0.0,-9.856,1.0,0.0334,0.958,0.00157,0.131,0.219,126.579,261616.0,2016.0,Vietnamese
1 Phút,Andiez,50,0.42,0.36,1.0,-6.006,1.0,0.0288,0.954,0.00123,0.113,0.423,135.755,375989.0,2018.0,Vietnamese
Xin Anh Dung,Master Ploc,30,0.7829999999999999,0.65,8.0,-4.772,0.0,0.0321,0.643,0.0,0.0805,0.895,110.014,231312.0,2006.0,Vietnamese
Người Khác (pianoRnB),Phan Mạnh Quỳnh,39,0.6859999999999999,0.268,7.0,-12.869000000000002,0.0,0.0834,0.947,0.000724,0.157,0.34,77.791,228000.0,2018.0,Vietnamese
Hay Ve Day Ben Anh,JayKii,41,0.732,0.241,2.0,-15.983,1.0,0.0379,0.8290000000000001,4.28e-06,0.111,0.393,99.96,280806.0,2019.0,Vietnamese
Yeu Mot Nguoi Vo Tam - Original,Bao Anh,33,0.547,0.483,10.0,-5.669,0.0,0.0354,0.889,0.0,0.0916,0.598,140.30700000000002,309629.0,2018.0,Vietnamese
Năm Ấy,Đức Phúc,41,0.564,0.41,3.0,-7.131,1.0,0.0284,0.6920000000000001,0.0,0.26,0.32,123.814,260352.0,,Vietnamese
Lắng Nghe Nước Mắt,Mr.Siro,0,0.479,0.348,7.0,-9.798,0.0,0.0306,0.784,0.0,0.0896,0.312,159.898,324049.0,2015.0,Vietnamese
Tâm Sự Với Người Lạ,Tien Cookie,40,0.648,0.449,5.0,-7.945,0.0,0.0322,0.635,0.0,0.14,0.231,96.057,258847.0,2018.0,Vietnamese
Sao Em Nỡ,JayKii,15,0.5760000000000001,0.382,3.0,-9.934,0.0,0.0293,0.7759999999999999,0.0,0.119,0.4270000000000001,136.972,247007.0,2019.0,Vietnamese
Sau Này,Tăng Phúc,28,0.642,0.444,8.0,-9.309,1.0,0.0796,0.5920000000000001,0.0,0.368,0.386,129.629,240901.0,2020.0,Vietnamese
Dù chẳng phải anh,Đinh Mạnh Ninh,33,0.4320000000000001,0.514,1.0,-4.994,1.0,0.0326,0.726,0.0,0.271,0.29100000000000004,135.69299999999998,357503.0,2017.0,Vietnamese
Như Phút Ban Đầu,Noo Phước Thịnh,0,0.5660000000000001,0.675,4.0,-6.645,0.0,0.0866,0.423,2.9100000000000006e-05,0.145,0.359,150.19799999999995,256000.0,,Vietnamese
Tiểu Thuyết Tình Yêu,Tăng Phúc,43,0.789,0.237,8.0,-11.92,1.0,0.0605,0.813,0.0,0.0904,0.405,80.079,149827.0,2020.0,Vietnamese
Nhu Mot Thoi Quen,Noo Phước Thịnh,24,0.725,0.608,11.0,-5.1610000000000005,0.0,0.0352,0.659,2.33e-05,0.163,0.509,120.081,248520.0,2010.0,Vietnamese
Doi Thay,Noo Phước Thịnh,30,0.615,0.385,3.0,-5.34,0.0,0.0276,0.871,6.84e-06,0.128,0.378,115.41,227760.0,2019.0,Vietnamese
Tim Duoc Nhau Kho The Nao - Original,Mr.Siro,18,0.514,0.412,9.0,-7.226,0.0,0.0257,0.579,0.0,0.0954,0.389,75.014,270212.0,2019.0,Vietnamese
Chot Thay Em Khoc,Noo Phước Thịnh,32,0.469,0.5489999999999999,7.0,-6.359,0.0,0.0293,0.85,3.26e-05,0.114,0.375,80.01899999999998,312813.0,2019.0,Vietnamese
Xin Dung Buong Tay,Noo Phước Thịnh,17,0.67,0.475,7.0,-7.816,0.0,0.0297,0.688,0.0,0.299,0.475,116.953,220217.0,2019.0,Vietnamese
Thay Tôi Yêu Cô Ấy,Nguyen Huong Ly,25,0.468,0.188,6.0,-11.908,0.0,0.0675,0.895,1.31e-06,0.105,0.179,171.68900000000005,269728.0,2019.0,Vietnamese
Thế Giới Mất Đi Một Người,Tăng Phúc,35,0.552,0.29100000000000004,10.0,-9.963,0.0,0.039,0.835,0.0,0.14800000000000002,0.391,118.685,273032.0,2018.0,Vietnamese
Cánh Đồng Yêu Thương,Trung Quan,38,0.51,0.463,0.0,-6.24,1.0,0.0332,0.68,0.0,0.11,0.306,137.812,306441.0,2018.0,Vietnamese
Chờ Ngày Mưa Tan,Noo Phước Thịnh,32,0.535,0.6659999999999999,7.0,-7.643,0.0,0.0597,0.596,0.0,0.101,0.483,88.22399999999998,212389.0,2018.0,Vietnamese
Phôi Phai,Noo Phước Thịnh,0,0.7190000000000001,0.59,11.0,-5.101,0.0,0.053,0.698,2.42e-06,0.11,0.6679999999999999,135.934,249600.0,,Vietnamese
Hạnh Phúc Thoáng Qua,Noo Phước Thịnh,0,0.584,0.555,11.0,-8.458,0.0,0.0492,0.7759999999999999,0.00185,0.134,0.335,131.842,214831.0,,Vietnamese
Thuận Theo Ý Trời,Hương Ly,29,0.369,0.14300000000000002,2.0,-13.643,0.0,0.0452,0.924,3.07e-06,0.149,0.211,171.315,239026.0,2020.0,Vietnamese
Nơi Tình Yêu Kết Thúc,Hoài Lâm,0,0.522,0.395,9.0,-9.606,0.0,0.0321,0.192,0.0,0.177,0.172,119.912,313861.0,2015.0,Vietnamese
Ngam Hoa Le Roi - Original,Châu Khải Phong,32,0.628,0.484,6.0,-6.864,0.0,0.0247,0.6809999999999999,1.05e-06,0.0875,0.449,96.028,307500.0,2018.0,Vietnamese
Duoi Nhung Con Mua - Original,Mr.Siro,29,0.243,0.635,11.0,-5.768,0.0,0.0495,0.324,0.0,0.314,0.402,84.374,297117.0,2019.0,Vietnamese
Vien Da Nho,Hương Ly,12,0.4920000000000001,0.0584,6.0,-19.634,1.0,0.0555,0.946,0.0,0.104,0.5720000000000001,74.428,306283.0,2020.0,Vietnamese
Kho Ve Nu Cuoi (feat. Du Uyen),Đạt G,49,0.458,0.332,1.0,-10.249,0.0,0.0309,0.73,0.0,0.101,0.263,130.214,332308.0,2019.0,Vietnamese
"Em Không Sai, Chúng Ta Sai",ERIK,54,0.49,0.485,1.0,-6.6320000000000014,1.0,0.0359,0.684,0.0,0.12,0.329,170.063,291529.0,2020.0,Vietnamese
Sau Này (Acoustic Version),Tăng Phúc,16,0.645,0.308,8.0,-10.358,1.0,0.175,0.899,0.000112,0.0679,0.348,130.046,253333.0,2020.0,Vietnamese
Không Thể Cùng Nhau Suốt Kiếp,Hoà Minzy,36,0.384,0.412,10.0,-6.535,1.0,0.0384,0.901,0.0,0.129,0.345,145.972,300548.0,2020.0,Vietnamese
Từ Bỏ - Cover Version,ERIK,20,0.303,0.364,7.0,-5.8039999999999985,1.0,0.0299,0.779,0.0,0.0828,0.187,174.791,272939.0,2017.0,Vietnamese
Mảnh Ghép,Andiez,26,0.5579999999999999,0.317,6.0,-8.012,1.0,0.0265,0.851,0.0,0.0846,0.516,73.545,230634.0,2018.0,Vietnamese
Tôi Thấy Hoa Vàng Trên Cỏ Xanh,Bằng Kiều,36,0.486,0.324,9.0,-9.654,0.0,0.0258,0.933,0.000305,0.119,0.254,78.058,282320.0,2016.0,Vietnamese
Làm Sao Để Yêu,Hari Won,21,0.657,0.359,3.0,-9.32,0.0,0.0256,0.878,0.0,0.0945,0.355,100.038,283216.0,2018.0,Vietnamese
Yeu Xa,Vu Cat Tuong,43,0.595,0.362,0.0,-7.824,1.0,0.0298,0.909,0.000891,0.0946,0.145,80.005,292608.0,2014.0,Vietnamese
Khong Con Binh Yen,JUUN D,0,0.583,0.468,8.0,-6.1370000000000005,1.0,0.0322,0.91,2.0600000000000006e-05,0.193,0.221,119.601,279991.0,2018.0,Vietnamese
Đi Qua Mùa Hạ,Thái Đinh,43,0.416,0.332,10.0,-10.479,1.0,0.0535,0.873,0.0,0.106,0.225,182.905,283262.0,2019.0,Vietnamese
Đau Để Trưởng Thành,Nguyen Huong Ly,0,0.518,0.236,7.0,-10.032,1.0,0.0386,0.92,0.0,0.135,0.309,139.453,325944.0,2019.0,Vietnamese
Ai Đợi Mình Được Mãi,Thanh Hưng,0,0.393,0.341,4.0,-7.835,0.0,0.0294,0.494,0.0,0.14300000000000002,0.337,151.53,312192.0,2020.0,Vietnamese
Còn Lại Gì Sau Cơn Mưa,Hồ Quang Hiếu,30,0.631,0.593,4.0,-7.487,0.0,0.0282,0.5670000000000001,0.0,0.125,0.297,109.958,268408.0,2019.0,Vietnamese
Có Tất Cả Nhưng Thiếu Anh,ERIK,36,0.384,0.379,8.0,-8.1,0.0,0.0353,0.64,0.0,0.116,0.175,131.994,333864.0,2019.0,Vietnamese
Mot Nua Yeu Thuong,JUUN D,0,0.578,0.366,10.0,-8.23,1.0,0.0291,0.8959999999999999,0.0,0.139,0.257,76.047,312632.0,2020.0,Vietnamese
Tình Yêu Đẹp Nhất,Mr.Siro,0,0.55,0.523,7.0,-5.81,1.0,0.0354,0.722,0.0,0.17800000000000002,0.5,130.033,291960.0,2020.0,Vietnamese
Sao Em Vô Tình,Jack,29,0.5589999999999999,0.444,0.0,-9.857,1.0,0.0591,0.682,0.0,0.0644,0.24,77.934,336110.0,2019.0,Vietnamese
Và Thế Là Hết,Chillies,53,0.544,0.307,1.0,-10.531,1.0,0.0263,0.8140000000000001,0.0,0.113,0.329,149.877,291651.0,2018.0,Vietnamese
Có Người,Vu Cat Tuong,48,0.6559999999999999,0.293,6.0,-11.125,1.0,0.0323,0.728,0.0,0.159,0.278,115.972,236000.0,2019.0,Vietnamese
Phố Không Em,Thái Đinh,50,0.464,0.128,6.0,-13.081,1.0,0.0576,0.949,0.0,0.11,0.392,180.524,286447.0,2016.0,Vietnamese
Nhắm Mắt Thấy Mùa Hè,Nguyen Ha,50,0.542,0.304,9.0,-7.675,0.0,0.027000000000000003,0.916,0.00321,0.0999,0.305,105.011,282857.0,2018.0,Vietnamese
Sau Chia Tay...Ai Cũng Khác,T.R.I,44,0.6829999999999999,0.208,1.0,-10.477,1.0,0.0417,0.944,0.0,0.0969,0.452,95.053,282947.0,2020.0,Vietnamese
Vỡ (Siêu Sao Siêu Ngố OST),Đức Phúc,35,0.599,0.35,0.0,-7.494,0.0,0.0259,0.677,1.17e-06,0.106,0.146,95.051,245047.0,,Vietnamese
Cung Đàn Vỡ Đôi,Chi Pu,41,0.447,0.419,8.0,-11.32,1.0,0.0297,0.541,0.000254,0.0894,0.299,169.972,316910.0,2020.0,Vietnamese
Khi Nỗi Đau Dừng Lại,Nguyen Ha,25,0.541,0.182,10.0,-9.761,0.0,0.0322,0.8759999999999999,0.0,0.168,0.313,114.728,256450.0,2020.0,Vietnamese
Những Ngày Vắng Em,Thái Đinh,41,0.471,0.27,10.0,-9.352,1.0,0.0437,0.904,2.37e-06,0.126,0.44,178.921,250110.0,2015.0,Vietnamese
Ai Là Người Thương Em,Quân A.P,0,0.239,0.396,11.0,-7.737,0.0,0.033,0.7909999999999999,0.0,0.125,0.373,175.748,307069.0,2020.0,Vietnamese
Đến Cuối Cùng Lại Cô Đơn,Anh Tú Atus,29,0.403,0.355,9.0,-12.246,1.0,0.066,0.6579999999999999,0.354,0.109,0.262,200.073,240000.0,2020.0,Vietnamese
Mùa Nắng Vừa Qua,Tú Phương,33,0.564,0.113,2.0,-13.33,1.0,0.0338,0.922,1.96e-06,0.16,0.376,155.898,230000.0,2020.0,Vietnamese
Đi Qua Thương Nhớ,Ha Nhi,20,0.43,0.332,2.0,-8.357000000000001,1.0,0.0372,0.8220000000000001,0.0,0.28,0.32,123.786,274000.0,2020.0,Vietnamese
Yêu Từ Đâu Mà Ra,Ti-K,36,0.57,0.41,7.0,-8.55,0.0,0.0955,0.938,6.73e-05,0.13,0.393,183.958,231275.0,2020.0,Vietnamese
Tìm Nhau Không,Tang Phuc,16,0.447,0.402,1.0,-8.875,0.0,0.0324,0.885,0.0,0.105,0.28,129.724,263226.0,2020.0,Vietnamese
Ngược Chiều Nỗi Nhớ,JUUN D,27,0.361,0.445,8.0,-6.1110000000000015,1.0,0.0308,0.625,6.14e-06,0.239,0.307,142.39600000000004,289000.0,2020.0,Vietnamese
Môn Đăng Hộ Đối,Trinh Thang Binh,0,0.764,0.358,8.0,-10.04,1.0,0.0319,0.488,2.33e-05,0.105,0.509,100.019,295027.0,2015.0,Vietnamese
Chờ Đợi Có Đáng Sợ,Andiez,45,0.4920000000000001,0.355,1.0,-9.158,1.0,0.0304,0.8540000000000001,1.84e-06,0.125,0.34,125.478,282667.0,2020.0,Vietnamese
Cự Tuyệt,Hồ Ngọc Hà,28,0.561,0.499,4.0,-8.639,0.0,0.0308,0.67,0.00035800000000000003,0.114,0.295,127.88,296997.0,2020.0,Vietnamese
Khóc Giữa Trời Mưa,Nguyen Huong Ly,7,0.544,0.193,6.0,-12.49,1.0,0.0616,0.939,0.0,0.166,0.212,122.906,269061.0,2020.0,Vietnamese
Mùa xa nhau,Minh-Duc Do,6,0.508,0.206,7.0,-15.499,1.0,0.0364,0.8320000000000001,0.0,0.199,0.329,106.725,256000.0,2018.0,Vietnamese
Yêu Em Thật Đấy,Nguyen Huong Ly,15,0.685,0.222,8.0,-9.962,0.0,0.0496,0.903,3.92e-05,0.129,0.302,86.031,265497.0,2020.0,Vietnamese
Mình Từng Bên Nhau,Cao Mạnh Thắng,1,0.48,0.318,6.0,-13.452,1.0,0.0342,0.828,0.0,0.124,0.222,83.075,321046.0,2019.0,Vietnamese
Cứ Ngỡ Là Anh,Nguyen Huong Ly,20,0.44,0.204,10.0,-9.788,0.0,0.0444,0.951,7.86e-06,0.0917,0.254,171.40200000000004,270907.0,2020.0,Vietnamese
Người Mình Yêu Chưa Chắc Đã Yêu Mình,Gil Lê,24,0.51,0.496,8.0,-8.172,1.0,0.0332,0.873,0.000299,0.102,0.179,133.803,350093.0,2019.0,Vietnamese
Khi Người Con Gái Cô Đơn,GiGi Hương Giang,30,0.594,0.403,4.0,-7.473,1.0,0.0345,0.643,0.0,0.111,0.299,129.842,268416.0,2020.0,Vietnamese
Có Chăng Là Sai Lầm,Trinh Thang Binh,0,0.536,0.3670000000000001,8.0,-10.789,0.0,0.026,0.861,0.000176,0.147,0.224,94.886,251350.0,2015.0,Vietnamese
Cho Anh Say,Nguyen Huong Ly,27,0.473,0.204,4.0,-11.602,1.0,0.0467,0.94,0.0,0.109,0.408,159.369,292780.0,2020.0,Vietnamese
So Rang Em Biet Anh Con Yeu Em,JUUN D,51,0.56,0.452,11.0,-8.443,0.0,0.0332,0.7190000000000001,0.0,0.112,0.318,127.873,322505.0,2020.0,Vietnamese
Nhớ Đến Em,T.R.I,11,0.561,0.328,0.0,-11.595999999999998,1.0,0.0318,0.8809999999999999,0.00137,0.104,0.242,90.006,277333.0,2019.0,Vietnamese
Nợ Ai Đó Lời Xin Lỗi,Bozitt,44,0.574,0.379,0.0,-9.42,0.0,0.0392,0.77,0.0,0.0687,0.285,115.866,337279.0,2020.0,Vietnamese
Xin Loi Vi Da Yeu Nhau,Hoài Lâm,22,0.494,0.345,9.0,-6.808,1.0,0.03,0.943,9.49e-05,0.114,0.373,130.03,288469.0,2020.0,Vietnamese
Cánh Đồng Tuyết,Ha Nhi,15,0.481,0.125,0.0,-14.175999999999998,0.0,0.0486,0.983,5.65e-05,0.127,0.107,140.138,230279.0,2020.0,Vietnamese
Tình Nào Không Như Tình Đầu,Trung Quan,52,0.626,0.428,3.0,-8.746,1.0,0.0386,0.802,0.0,0.0754,0.309,130.025,281960.0,2020.0,Vietnamese
Ước Có Người Bên Tôi Mỗi Khi Buồn,Tăng Phúc,38,0.413,0.225,3.0,-15.287,0.0,0.0471,0.914,2.25e-05,0.173,0.307,167.31,352601.0,2020.0,Vietnamese
Anh Đâu Đấy,Reddy,30,0.722,0.405,11.0,-7.645,1.0,0.0508,0.602,0.0,0.118,0.419,127.903,279043.0,2020.0,Vietnamese
Chắc Vì Mình Chưa Tốt,Thanh Hưng,0,0.429,0.302,11.0,-9.779,0.0,0.0322,0.883,1.77e-05,0.13699999999999998,0.366,130.095,354978.0,2020.0,Vietnamese
Cô Đơn Trong Nhà Mình,Hoài Lâm,0,0.616,0.294,4.0,-11.417,0.0,0.0277,0.812,0.0,0.0835,0.299,93.945,297472.0,2020.0,Vietnamese
Đã Sai Từ Lúc Đầu,Hồ Ngọc Hà,36,0.411,0.3670000000000001,6.0,-8.422,0.0,0.0328,0.8440000000000001,4.01e-06,0.0806,0.0981,175.602,294027.0,2020.0,Vietnamese
Sao Người Ta Nỡ Làm Mình Đau,Gil Lê,35,0.7040000000000001,0.44,0.0,-9.424,0.0,0.0594,0.7040000000000001,5.38e-06,0.125,0.345,112.0,259286.0,2020.0,Vietnamese
Em Đã Thương Người Ta Hơn Anh,Noo Phước Thịnh,48,0.518,0.467,2.0,-8.066,1.0,0.0433,0.8959999999999999,0.0,0.138,0.494,134.27100000000002,291781.0,2020.0,Vietnamese
